0,1,2,3
1501,УДОВЛЕТВОРЕННОСТЬ НАСЕЛЕНИЯ КАЧЕСТВОМ ДОШКОЛЬНОГО ОБЩЕГО ДОПОЛНИТЕЛЬНОГО НАЧАЛЬНОГО И СРЕДНЕГО ПРОФЕССИОНАЛЬНОГО ОБРАЗОВАНИЯ,"['удовлетворенность_NOUN', 'население_NOUN', 'качество_NOUN', 'дошкольный_ADJ', 'общий_ADJ', 'дополнительный_ADJ', 'начальный_ADJ', 'среднее_NOUN', 'профессиональный_ADJ', 'образование_NOUN']","{0: 1.0, 1: 1.0, 2: 1.0, 3: 1.0, 4: 1.0, 5: 1.0, 6: 1.0, 7: 1.0, 8: 1.0, 9: 1.0, 10: 1.0, 11: 1.0, 12: 1.0, 13: 1.0, 14: 1.0, 15: 1.0, 16: 1.0, 17: 1.0, 18: 1.0, 19: 1.0, 20: 1.0, 21: 1.0, 22: 1.0, 23: 1.0, 24: 1.0, 25: 1.0, 26: 1.0, 27: 1.0, 28: 1.0, 29: 1.0, 30: 1.0, 31: 1.0, 32: 1.0, 33: 1.0, 34: 1.0, 35: 1.0, 36: 1.0, 37: 1.0, 38: 1.0, 39: 0.875, 40: 0.75, 41: 0.75, 42: 0.625, 43: 0.625, 44: 0.625, 45: 0.625, 46: 0.625, 47: 0.625, 48: 0.5, 49: 0.5, 50: 0.375, 51: 0.375, 52: 0.375, 53: 0.375, 54: 0.25, 55: 0.25, 569: 0.125, 769: 0.125, 319: 0.125, 328: 0.125, 465: 0.125, 466: 0.125, 467: 0.125, 353: 0.125, 815: 0.125, 875: 0.125, 814: 0.125, 375: 0.125, 376: 0.125, 377: 0.125}"
1523,УДОВЛЕТВОРЕННОСТЬ РОДИТЕЛЕЙ КАЧЕСТВОМ ОКАЗАНИЯ МУНИЦИПАЛЬНЫХ УСЛУГ ПО ПРЕДОСТАВЛЕНИЮ ОБЩЕДОСТУПНОГО И БЕСПЛАТНОГО ДОШКОЛЬНОГО ОБРАЗОВАНИЯ,"['удовлетворенность_NOUN', 'родитель_NOUN', 'качество_NOUN', 'оказание_NOUN', 'муниципальный_ADJ', 'услуга_NOUN', 'предоставление_NOUN', 'общедоступный_ADJ', 'бесплатный_ADJ', 'дошкольный_ADJ', 'образование_NOUN']","{0: 1.0, 1: 1.0, 2: 1.0, 3: 1.0, 4: 1.0, 5: 1.0, 6: 1.0, 7: 1.0, 8: 1.0, 9: 1.0, 10: 1.0, 11: 1.0, 12: 1.0, 13: 1.0, 14: 1.0, 15: 1.0, 16: 1.0, 17: 1.0, 18: 1.0, 19: 1.0, 20: 1.0, 21: 1.0, 22: 1.0, 23: 1.0, 24: 1.0, 25: 1.0, 26: 1.0, 27: 1.0, 28: 1.0, 29: 1.0, 30: 1.0, 31: 1.0, 32: 1.0, 33: 1.0, 34: 1.0, 35: 1.0, 36: 1.0, 37: 1.0, 38: 1.0, 39: 1.0, 40: 0.77778, 41: 0.77778, 42: 0.77778, 43: 0.77778, 44: 0.77778, 45: 0.66667, 46: 0.44444, 47: 0.44444, 48: 0.44444, 49: 0.44444, 50: 0.44444, 51: 0.44444, 52: 0.44444, 53: 0.44444, 54: 0.44444, 55: 0.44444, 56: 0.22222, 57: 0.22222, 58: 0.22222, 59: 0.22222, 815: 0.11111, 319: 0.11111, 603: 0.22222, 835: 0.11111, 328: 0.11111, 640: 0.11111, 212: 0.22222, 213: 0.11111, 214: 0.11111, 216: 0.11111, 217: 0.11111, 219: 0.11111, 350: 0.11111, 621: 0.11111, 622: 0.11111, 814: 0.11111, 641: 0.11111, 636: 0.11111, 638: 0.11111, 639: 0.11111}"
1543,КОЛИЧЕСТВО ДО ИМЕЮЩИХ СТАТУС РЕСУРСНОГО ЦЕНТРА ДЛЯ ДРУГИХ ДОШКОЛЬНЫХ ОБРАЗОВАТЕЛЬНЫХ ОРГАНИЗАЦИЙ КРАСНООКТЯБРЬСКОГО МУНИЦИПАЛЬНОГО РАЙОНА ПО ОДНОМУ ИЗ НАПРАВЛЕНИЙ РАЗВИТИЯ ДЕТЕЙ СОЦИОКУЛЬТУРНОГО ЦЕНТРА ДЛЯ ЖИТЕЛЕЙ МИКРОРАЙОНА СЕЛА,"['количество_NOUN', 'иметь_VERB', 'статус_NOUN', 'ресурс_NOUN', 'центр_NOUN', 'дошкольный_ADJ', 'образование_NOUN', 'организация_NOUN', 'муниципальный_ADJ', 'район_NOUN', 'направление_NOUN', 'развитие_NOUN', 'ребенок_NOUN', 'социокультурный_ADJ', 'центр_NOUN', 'житель_NOUN', 'микрорайон_NOUN', 'садиться_VERB']","{0: 1.0, 1: 1.0, 2: 1.0, 3: 1.0, 4: 1.0, 5: 1.0, 6: 1.0, 7: 1.0, 8: 1.0, 9: 1.0, 10: 1.0, 11: 1.0, 12: 1.0, 13: 1.0, 14: 1.0, 15: 1.0, 16: 1.0, 17: 1.0, 18: 1.0, 19: 1.0, 20: 1.0, 21: 1.0, 22: 1.0, 23: 1.0, 24: 1.0, 25: 1.0, 26: 1.0, 27: 1.0, 28: 1.0, 29: 1.0, 30: 1.0, 31: 1.0, 32: 1.0, 33: 0.92857, 34: 0.92857, 35: 0.92857, 36: 0.92857, 37: 0.92857, 38: 0.92857, 39: 0.92857, 40: 0.85714, 41: 0.85714, 42: 0.85714, 43: 0.85714, 44: 0.85714, 45: 0.78571, 46: 0.78571, 47: 0.78571, 48: 0.78571, 49: 0.78571, 50: 0.78571, 51: 0.78571, 52: 0.78571, 53: 0.57143, 54: 0.35714, 55: 0.35714, 56: 0.28571, 57: 0.28571, 58: 0.28571, 59: 0.21429, 60: 0.14286, 61: 0.14286, 62: 0.14286, 63: 0.07143, 67: 0.07143, 68: 0.07143, 69: 0.07143, 75: 0.07143, 76: 0.07143, 270: 0.07143, 344: 0.07143, 345: 0.07143, 271: 0.07143, 273: 0.07143, 375: 0.07143, 376: 0.07143, 378: 0.07143, 124: 0.07143, 388: 0.14286, 389: 0.14286, 390: 0.14286, 391: 0.14286, 392: 0.07143, 393: 0.07143, 835: 0.07143, 662: 0.07143, 432: 0.07143, 436: 0.14286, 188: 0.07143, 957: 0.07143, 958: 0.07143, 959: 0.07143, 960: 0.07143, 193: 0.07143, 961: 0.07143, 207: 0.07143, 211: 0.07143}"
1559,ПРОПУСКИ ПО ЗАБОЛЕВАЕМОСТИ ВОСПИТАННИКОВ В ДОШКОЛЬНЫХ ОБРАЗОВАТЕЛЬНЫХ УЧРЕЖДЕНИЯХ ПРОПУСКИ ДНЕЙ ПО БОЛЕЗНИ ЗА ГОД ОДНИМ РЕБЕНКОМ,"['пропуск_NOUN', 'заболеваемость_NOUN', 'воспитанник_NOUN', 'дошкольный_ADJ', 'образование_NOUN', 'учреждение_NOUN', 'пропуск_NOUN', 'день_NOUN', 'болезнь_NOUN', 'год_NOUN', 'ребенок_NOUN']","{0: 1.0, 1: 1.0, 2: 1.0, 3: 1.0, 4: 1.0, 5: 1.0, 6: 1.0, 7: 1.0, 8: 1.0, 9: 1.0, 10: 1.0, 11: 1.0, 12: 1.0, 13: 1.0, 14: 1.0, 15: 1.0, 16: 1.0, 17: 1.0, 18: 1.0, 19: 0.75, 20: 0.75, 21: 0.75, 22: 0.75, 23: 0.75, 24: 0.75, 25: 0.75, 26: 0.75, 27: 0.75, 28: 0.75, 29: 0.75, 30: 0.75, 31: 0.625, 32: 0.625, 33: 0.625, 34: 0.625, 35: 0.625, 36: 0.625, 37: 0.625, 38: 0.625, 39: 0.375, 40: 0.375, 41: 0.375, 42: 0.375, 43: 0.375, 44: 0.375, 45: 0.375, 46: 0.375, 47: 0.25, 48: 0.25, 49: 0.125, 50: 0.125, 51: 0.125, 52: 0.125, 53: 0.125, 522: 0.125, 513: 0.125, 514: 0.125, 855: 0.25, 856: 0.125, 857: 0.125, 1114: 0.25, 859: 0.125, 861: 0.125, 593: 0.125, 594: 0.125, 512: 0.125, 1113: 0.25, 1009: 0.125, 370: 0.125, 371: 0.125, 1013: 0.125}"
1565,УДЕЛЬНЫЙ ВЕС ДОШКОЛЬНЫХ УЧРЕЖДЕНИЙ ИМЕЮЩИХ РЕГУЛЯРНО ОБНОВЛЯЕМЫЕ САЙТЫ В СЕТИ ИНТЕРНЕТ,"['удельный_ADJ', 'вес_NOUN', 'дошкольный_ADJ', 'учреждение_NOUN', 'иметь_VERB', 'регулярно_ADV', 'обновление_NOUN', 'сайт_NOUN', 'сеть_NOUN', 'интернет_NOUN']","{0: 1.0, 1: 1.0, 2: 1.0, 3: 1.0, 4: 1.0, 5: 1.0, 6: 1.0, 7: 1.0, 8: 1.0, 9: 1.0, 10: 1.0, 11: 1.0, 12: 1.0, 13: 1.0, 14: 1.0, 15: 1.0, 16: 1.0, 17: 1.0, 18: 1.0, 19: 1.0, 20: 1.0, 21: 1.0, 22: 0.88889, 23: 0.88889, 24: 0.88889, 25: 0.88889, 26: 0.88889, 27: 0.88889, 28: 0.88889, 29: 0.88889, 30: 0.88889, 31: 0.88889, 32: 0.88889, 33: 0.88889, 34: 0.88889, 35: 0.88889, 36: 0.88889, 37: 0.88889, 38: 0.88889, 39: 0.88889, 40: 0.88889, 41: 0.88889, 42: 0.77778, 43: 0.77778, 44: 0.77778, 45: 0.77778, 46: 0.77778, 47: 0.66667, 48: 0.66667, 49: 0.66667, 50: 0.44444, 51: 0.44444, 52: 0.44444, 53: 0.44444, 54: 0.33333, 55: 0.33333, 56: 0.33333, 57: 0.33333, 58: 0.22222, 59: 0.11111, 60: 0.11111, 61: 0.11111, 62: 0.11111, 63: 0.11111, 67: 0.11111, 68: 0.11111, 69: 0.11111, 470: 0.22222, 597: 0.11111, 284: 0.11111, 472: 0.22222, 473: 0.22222, 475: 0.22222, 476: 0.22222, 257: 0.11111, 478: 0.11111, 726: 0.11111, 370: 0.11111, 371: 0.11111, 244: 0.11111, 477: 0.11111, 1087: 0.11111, 283: 0.11111}"
1566,ДОЛЯ ДОШКОЛЬНЫХ УЧРЕЖДЕНИЙ ИМЕЮЩИХ ПИЩЕБЛОКИ ОБОРУДОВАННЫЕ В СООТВЕТСТВИИ С СОВРЕМЕННЫМИ НОРМАМИ ОРГАНИЗАЦИИ ЗДОРОВОГО ПИТАНИЯ,"['доля_NOUN', 'дошкольный_ADJ', 'учреждение_NOUN', 'иметь_VERB', 'пищеблок_NOUN', 'оборудование_NOUN', 'соответствие_NOUN', 'современный_ADJ', 'норма_NOUN', 'организация_NOUN', 'здоровый_ADJ', 'питание_NOUN']","{0: 1.0, 1: 1.0, 2: 1.0, 3: 1.0, 4: 1.0, 5: 1.0, 6: 1.0, 7: 1.0, 8: 1.0, 9: 1.0, 10: 1.0, 11: 1.0, 12: 1.0, 13: 1.0, 14: 1.0, 15: 1.0, 16: 1.0, 17: 1.0, 18: 1.0, 19: 1.0, 20: 1.0, 21: 1.0, 22: 1.0, 23: 1.0, 24: 1.0, 25: 1.0, 26: 1.0, 27: 1.0, 28: 1.0, 29: 1.0, 30: 1.0, 31: 0.9, 32: 0.9, 33: 0.9, 34: 0.9, 35: 0.9, 36: 0.9, 37: 0.9, 38: 0.9, 39: 0.9, 40: 0.9, 41: 0.9, 42: 0.9, 43: 0.9, 44: 0.9, 45: 0.7, 46: 0.7, 47: 0.7, 48: 0.7, 49: 0.7, 50: 0.7, 51: 0.7, 52: 0.7, 53: 0.7, 54: 0.6, 55: 0.5, 56: 0.5, 57: 0.3, 58: 0.3, 59: 0.3, 60: 0.2, 61: 0.1, 62: 0.1, 63: 0.1, 67: 0.1, 68: 0.1, 69: 0.1, 309: 0.1, 354: 0.1, 355: 0.1, 356: 0.1, 300: 0.1, 370: 0.1, 371: 0.1, 649: 0.1, 138: 0.1, 651: 0.1, 142: 0.1, 660: 0.1, 173: 0.1, 174: 0.1, 175: 0.1, 305: 0.1, 221: 0.1, 222: 0.1, 223: 0.1, 224: 0.1, 226: 0.1, 307: 0.1, 1009: 0.1, 1010: 0.1, 1011: 0.1, 298: 0.1}"
1579,УДОВЛЕТВОРЕННОСТЬ ПОТРЕБИТЕЛЕЙ КАЧЕСТВОМ ОКАЗАНИЯ МУНИЦИПАЛЬНЫХ УСЛУГ В СФЕРЕ ДОШКОЛЬНОГО ОБРАЗОВАНИЯ,"['удовлетворенность_NOUN', 'потребитель_NOUN', 'качество_NOUN', 'оказание_NOUN', 'муниципальный_ADJ', 'услуга_NOUN', 'сфера_NOUN', 'дошкольный_ADJ', 'образование_NOUN']","{0: 1.0, 1: 1.0, 2: 1.0, 3: 1.0, 4: 1.0, 5: 1.0, 6: 1.0, 7: 1.0, 8: 1.0, 9: 1.0, 10: 1.0, 11: 1.0, 12: 1.0, 13: 1.0, 14: 1.0, 15: 1.0, 16: 1.0, 17: 1.0, 18: 1.0, 19: 1.0, 20: 1.0, 21: 1.0, 22: 1.0, 23: 1.0, 24: 1.0, 25: 1.0, 26: 1.0, 27: 1.0, 28: 1.0, 29: 1.0, 30: 1.0, 31: 1.0, 32: 1.0, 33: 1.0, 34: 1.0, 35: 1.0, 36: 1.0, 37: 1.0, 38: 1.0, 39: 1.0, 40: 0.71429, 41: 0.71429, 42: 0.71429, 43: 0.71429, 44: 0.71429, 45: 0.71429, 46: 0.71429, 47: 0.71429, 48: 0.71429, 49: 0.71429, 50: 0.57143, 51: 0.57143, 52: 0.57143, 53: 0.57143, 54: 0.57143, 55: 0.57143, 56: 0.28571, 57: 0.28571, 58: 0.28571, 59: 0.28571, 815: 0.14286, 319: 0.14286, 835: 0.14286, 328: 0.14286, 814: 0.14286, 212: 0.14286, 213: 0.14286, 214: 0.14286, 350: 0.14286, 235: 0.14286, 236: 0.14286, 496: 0.14286}"
1614,КОЭФФИЦИЕНТ ПОСЕЩАЕМОСТИ МУНИЦИПАЛЬНЫХ ДОШКОЛЬНЫХ ОБРАЗОВАТЕЛЬНЫХ УЧРЕЖДЕНИЙ,"['коэффициент_NOUN', 'посещаемость_NOUN', 'муниципальный_ADJ', 'дошкольный_ADJ', 'образование_NOUN', 'учреждение_NOUN']","{0: 1.0, 1: 1.0, 2: 1.0, 3: 1.0, 4: 1.0, 5: 1.0, 6: 1.0, 7: 1.0, 8: 1.0, 9: 1.0, 10: 1.0, 11: 1.0, 12: 1.0, 13: 1.0, 14: 1.0, 15: 1.0, 16: 1.0, 17: 1.0, 18: 1.0, 19: 1.0, 20: 1.0, 21: 1.0, 22: 1.0, 23: 1.0, 24: 1.0, 25: 1.0, 26: 1.0, 27: 1.0, 28: 1.0, 29: 1.0, 30: 0.75, 31: 0.75, 32: 0.75, 33: 0.75, 34: 0.75, 35: 0.75, 36: 0.75, 37: 0.75, 38: 0.75, 39: 0.75, 40: 0.5, 41: 0.5, 42: 0.5, 43: 0.5, 44: 0.5, 45: 0.5, 46: 0.5, 47: 0.5, 48: 0.5, 49: 0.5, 50: 0.5, 51: 0.5, 52: 0.5, 53: 0.5, 54: 0.25, 55: 0.25, 56: 0.25, 57: 0.25, 835: 0.25, 1025: 0.25, 282: 0.25, 278: 0.25, 280: 0.25, 370: 0.25, 371: 0.25}"
1706,ДОСТУПНОСТЬ ДОШКОЛЬНОГО ОБРАЗОВАНИЯ ДЛЯ ДЕТЕЙ С ОГРАНИЧЕННЫМИ ВОЗМОЖНОСТЯМИ ЗДОРОВЬЯ И ДЕТЕЙ ИНВАЛИДОВ,"['доступность_NOUN', 'дошкольный_ADJ', 'образование_NOUN', 'ребенок_NOUN', 'ограниченный_ADJ', 'возможность_NOUN', 'здоровье_NOUN', 'ребенок_NOUN', 'инвалид_NOUN']","{0: 1.0, 1: 1.0, 2: 1.0, 3: 1.0, 4: 1.0, 5: 1.0, 6: 1.0, 7: 1.0, 8: 1.0, 9: 1.0, 10: 1.0, 11: 1.0, 12: 1.0, 13: 1.0, 14: 1.0, 15: 1.0, 16: 1.0, 17: 1.0, 18: 1.0, 19: 1.0, 20: 1.0, 21: 1.0, 22: 1.0, 23: 1.0, 24: 1.0, 25: 1.0, 26: 1.0, 27: 1.0, 28: 1.0, 29: 1.0, 30: 1.0, 31: 0.8, 32: 0.8, 33: 0.8, 34: 0.6, 35: 0.6, 36: 0.6, 37: 0.6, 38: 0.4, 39: 0.4, 40: 0.4, 41: 0.4, 42: 0.2, 43: 0.2, 44: 0.2, 45: 0.2, 46: 0.2, 47: 0.2, 48: 0.2, 49: 0.2, 50: 0.2, 51: 0.2, 52: 0.2, 53: 0.2, 54: 0.2, 55: 0.2, 942: 0.2, 944: 0.2, 329: 0.2, 330: 0.2, 331: 0.2, 1009: 0.2, 1010: 0.2, 1012: 0.2, 892: 0.2, 767: 0.2}"
1757,ДОЛЯ РУКОВОДИТЕЛЕЙ И ЗАМЕСТИТЕЛЕЙ РУКОВОДИТЕЛЕЙ ОБРАЗОВАТЕЛЬНЫХ УЧРЕЖДЕНИЙ ПРОШЕДШИХ ПЕРЕПОДГОТОВКУ ПО ПРОГРАММЕ МЕНЕДЖЕР В ОБРАЗОВАНИИ ОТ ОБЩЕГО КОЛИЧЕСТВА РУКОВОДЯЩИХ РАБОТНИКОВ В ДОШКОЛЬНЫХ ОБРАЗОВАТЕЛЬНЫХ ОРГАНИЗАЦИЯХ,"['доля_NOUN', 'руководитель_NOUN', 'заместитель_NOUN', 'руководитель_NOUN', 'образование_NOUN', 'учреждение_NOUN', 'прошедший_ADJ', 'переподготовка_NOUN', 'программа_NOUN', 'менеджер_NOUN', 'образование_NOUN', 'общий_ADJ', 'количество_NOUN', 'руководящий_ADJ', 'работник_NOUN', 'дошкольный_ADJ', 'образование_NOUN', 'организация_NOUN']","{0: 1.0, 1: 1.0, 2: 1.0, 3: 1.0, 4: 1.0, 5: 1.0, 6: 1.0, 7: 1.0, 8: 1.0, 9: 1.0, 10: 1.0, 11: 1.0, 12: 1.0, 13: 1.0, 14: 1.0, 15: 1.0, 16: 1.0, 17: 1.0, 18: 1.0, 19: 1.0, 20: 1.0, 21: 1.0, 22: 1.0, 23: 1.0, 24: 1.0, 25: 1.0, 26: 1.0, 27: 0.92308, 28: 0.92308, 29: 0.92308, 30: 0.92308, 31: 0.84615, 32: 0.84615, 33: 0.84615, 34: 0.84615, 35: 0.84615, 36: 0.84615, 37: 0.84615, 38: 0.84615, 39: 0.84615, 40: 0.84615, 41: 0.84615, 42: 0.76923, 43: 0.76923, 44: 0.76923, 45: 0.76923, 46: 0.76923, 47: 0.76923, 48: 0.69231, 49: 0.61538, 50: 0.61538, 51: 0.61538, 52: 0.61538, 53: 0.61538, 54: 0.46154, 55: 0.46154, 56: 0.46154, 57: 0.07692, 58: 0.07692, 543: 0.07692, 523: 0.07692, 310: 0.07692, 1055: 0.07692, 524: 0.07692, 311: 0.23077, 312: 0.07692, 513: 0.07692, 419: 0.07692, 724: 0.07692, 270: 0.07692, 723: 0.07692, 313: 0.15385, 420: 0.07692, 569: 0.07692, 271: 0.07692, 314: 0.15385, 300: 0.07692, 273: 0.07692, 512: 0.07692, 370: 0.07692, 371: 0.07692, 1014: 0.07692, 298: 0.07692}"
1842,УДОВЛЕТВОРЕННОСТЬ ПОТРЕБИТЕЛЕЙ КАЧЕСТВОМ ОКАЗАНИЯ МУНИЦИПАЛЬНЫХ УСЛУГ В СФЕРЕ ДОШКОЛЬНОГО ОБРАЗОВАНИЯ,"['удовлетворенность_NOUN', 'потребитель_NOUN', 'качество_NOUN', 'оказание_NOUN', 'муниципальный_ADJ', 'услуга_NOUN', 'сфера_NOUN', 'дошкольный_ADJ', 'образование_NOUN']","{0: 1.0, 1: 1.0, 2: 1.0, 3: 1.0, 4: 1.0, 5: 1.0, 6: 1.0, 7: 1.0, 8: 1.0, 9: 1.0, 10: 1.0, 11: 1.0, 12: 1.0, 13: 1.0, 14: 1.0, 15: 1.0, 16: 1.0, 17: 1.0, 18: 1.0, 19: 1.0, 20: 1.0, 21: 1.0, 22: 1.0, 23: 1.0, 24: 1.0, 25: 1.0, 26: 1.0, 27: 1.0, 28: 1.0, 29: 1.0, 30: 1.0, 31: 1.0, 32: 1.0, 33: 1.0, 34: 1.0, 35: 1.0, 36: 1.0, 37: 1.0, 38: 1.0, 39: 1.0, 40: 0.71429, 41: 0.71429, 42: 0.71429, 43: 0.71429, 44: 0.71429, 45: 0.71429, 46: 0.71429, 47: 0.71429, 48: 0.71429, 49: 0.71429, 50: 0.57143, 51: 0.57143, 52: 0.57143, 53: 0.57143, 54: 0.57143, 55: 0.57143, 56: 0.28571, 57: 0.28571, 58: 0.28571, 59: 0.28571, 815: 0.14286, 319: 0.14286, 835: 0.14286, 328: 0.14286, 814: 0.14286, 212: 0.14286, 213: 0.14286, 214: 0.14286, 350: 0.14286, 235: 0.14286, 236: 0.14286, 496: 0.14286}"
1852,КОЛИЧЕСТВО ДЕТЕЙ ОХВАЧЕННЫХ УСЛУГАМИ ДОШКОЛЬНОГО ОБРАЗОВАНИЯ В ВОЗРАСТЕ С ГОДА ДО ЛЕТ,"['количество_NOUN', 'ребенок_NOUN', 'охватывать_VERB', 'услуга_NOUN', 'дошкольный_ADJ', 'образование_NOUN', 'возраст_NOUN', 'год_NOUN', 'год_NOUN']","{0: 1.0, 1: 1.0, 2: 1.0, 3: 1.0, 4: 1.0, 5: 1.0, 6: 1.0, 7: 1.0, 8: 1.0, 9: 1.0, 10: 1.0, 11: 1.0, 12: 1.0, 13: 1.0, 14: 1.0, 15: 1.0, 16: 1.0, 17: 1.0, 18: 1.0, 19: 1.0, 20: 1.0, 21: 1.0, 22: 1.0, 23: 1.0, 24: 1.0, 25: 1.0, 26: 1.0, 27: 1.0, 28: 1.0, 29: 0.83333, 30: 0.83333, 31: 0.83333, 32: 0.83333, 33: 0.83333, 34: 0.83333, 35: 0.83333, 36: 0.83333, 37: 0.83333, 38: 0.83333, 39: 0.5, 40: 0.5, 41: 0.33333, 42: 0.33333, 43: 0.33333, 44: 0.33333, 45: 0.33333, 46: 0.33333, 47: 0.33333, 48: 0.33333, 49: 0.33333, 50: 0.33333, 51: 0.33333, 52: 0.33333, 53: 0.33333, 54: 0.33333, 55: 0.33333, 56: 0.16667, 57: 0.16667, 58: 0.16667, 1036: 0.16667, 1037: 0.16667, 270: 0.16667, 855: 0.33333, 271: 0.16667, 861: 0.33333, 350: 0.16667, 805: 0.16667, 273: 0.16667}"
1853,ДОСТУПНОСТЬ ДОШКОЛЬНОГО ОБРАЗОВАНИЯ ДЛЯ ДЕТЕЙ В ВОЗРАСТЕ ОТ ДО ЛЕТ В ТОМ ЧИСЛЕ ДЛЯ ДЕТЕЙ С ОФЗ,"['доступность_NOUN', 'дошкольный_ADJ', 'образование_NOUN', 'ребенок_NOUN', 'возраст_NOUN', 'год_NOUN', 'число_NOUN', 'ребенок_NOUN']","{0: 1.0, 1: 1.0, 2: 1.0, 3: 1.0, 4: 1.0, 5: 1.0, 6: 1.0, 7: 1.0, 8: 1.0, 9: 1.0, 10: 1.0, 11: 1.0, 12: 1.0, 13: 1.0, 14: 1.0, 15: 1.0, 16: 1.0, 17: 1.0, 18: 1.0, 19: 1.0, 20: 1.0, 21: 1.0, 22: 1.0, 23: 1.0, 24: 1.0, 25: 1.0, 26: 1.0, 27: 1.0, 28: 1.0, 29: 0.75, 30: 0.75, 31: 0.75, 32: 0.75, 33: 0.75, 34: 0.75, 35: 0.75, 36: 0.75, 37: 0.75, 38: 0.75, 39: 0.5, 40: 0.5, 41: 0.5, 42: 0.25, 43: 0.25, 44: 0.25, 45: 0.25, 46: 0.25, 47: 0.25, 48: 0.25, 49: 0.25, 50: 0.25, 51: 0.25, 52: 0.25, 53: 0.25, 54: 0.25, 55: 0.25, 56: 0.25, 57: 0.25, 58: 0.25, 1036: 0.25, 1037: 0.25, 270: 0.25, 855: 0.25, 271: 0.25, 861: 0.25, 272: 0.25, 767: 0.25}"
1875,УДЕЛЬНЫЙ ВЕС ОБРАТИВШИХСЯ РОДИТЕЛЕЙ ЗАКОННЫХ ПРЕДСТАВИТЕЛЕЙ ВОСПИТАННИКОВ ДЕТСКИЙ САД ОДУВАНЧИК ГОРОДСКОГО ОКРУГА ВОСХОД ПОЛУЧАЮЩИХ КОМПЕНСАЦИЮ ЧАСТИ РОДИТЕЛЬСКОЙ ПЛАТЫ ЗА СОДЕРЖАНИЕ РЕБЕНКА ПРИСМОТР И УХОД ЗА РЕБЕНКОМ,"['удельный_ADJ', 'вес_NOUN', 'обращаться_VERB', 'родитель_NOUN', 'закон_NOUN', 'представитель_NOUN', 'воспитанник_NOUN', 'детский_ADJ', 'сад_NOUN', 'одуванчик_NOUN', 'город_NOUN', 'округ_NOUN', 'восход_NOUN', 'получение_NOUN', 'компенсация_NOUN', 'часть_NOUN', 'родитель_NOUN', 'плата_NOUN', 'содержание_NOUN', 'ребенок_NOUN', 'присмотр_NOUN', 'уход_NOUN', 'ребенок_NOUN']","{0: 1.0, 1: 1.0, 2: 1.0, 3: 1.0, 4: 1.0, 5: 1.0, 6: 1.0, 7: 1.0, 8: 1.0, 9: 1.0, 10: 1.0, 11: 1.0, 12: 0.95238, 13: 0.95238, 14: 0.95238, 15: 0.95238, 16: 0.95238, 17: 0.95238, 18: 0.95238, 19: 0.95238, 20: 0.90476, 21: 0.90476, 22: 0.80952, 23: 0.80952, 24: 0.80952, 25: 0.80952, 26: 0.80952, 27: 0.7619, 28: 0.7619, 29: 0.7619, 30: 0.7619, 31: 0.7619, 32: 0.7619, 33: 0.7619, 34: 0.7619, 35: 0.7619, 36: 0.7619, 37: 0.7619, 38: 0.7619, 39: 0.7619, 40: 0.7619, 41: 0.7619, 42: 0.71429, 43: 0.71429, 44: 0.71429, 45: 0.52381, 46: 0.42857, 47: 0.38095, 48: 0.38095, 49: 0.2381, 50: 0.2381, 51: 0.2381, 52: 0.2381, 53: 0.2381, 54: 0.09524, 55: 0.09524, 56: 0.09524, 57: 0.09524, 58: 0.09524, 59: 0.09524, 522: 0.04762, 1087: 0.04762, 1090: 0.04762, 1092: 0.04762, 566: 0.04762, 1105: 0.04762, 514: 0.04762, 597: 0.04762, 603: 0.09524, 604: 0.09524, 605: 0.04762, 606: 0.04762, 607: 0.04762, 608: 0.04762, 616: 0.04762, 512: 0.09524, 1138: 0.04762, 643: 0.04762, 380: 0.04762, 638: 0.14286, 639: 0.14286, 640: 0.09524, 641: 0.09524, 513: 0.04762, 388: 0.09524, 389: 0.04762, 647: 0.04762, 661: 0.04762, 406: 0.04762, 407: 0.04762, 1050: 0.04762, 1052: 0.04762, 645: 0.04762, 547: 0.04762, 212: 0.04762, 216: 0.04762, 220: 0.04762, 221: 0.04762, 222: 0.04762, 223: 0.04762, 224: 0.04762, 227: 0.04762, 229: 0.04762, 636: 0.14286, 765: 0.04762}"
