0,1,2,3,4
94,ДОЛЯ МОЮ ДОПОЛНИТЕЛЬНОГО ОБРАЗОВАНИЯ ДЕТЕЙ МАТЕРИАЛЬНО ТЕХНИЧЕСКАЯ БАЗА КОТОРЫХ ОБНОВЛЕНА В ОБЩЕМ КОЛИЧЕСТВЕ ТАКИХ ОРГАНИЗАЦИЙ,"['доля_NOUN', 'дополнительный_ADJ', 'образование_NOUN', 'ребенок_NOUN', 'материально_ADV', 'технический_ADJ', 'база_NOUN', 'который_DET', 'обновление_NOUN', 'общий_ADJ', 'количество_NOUN', 'организация_NOUN']",1,"['обновление', 'организация', 'технический', 'база', 'система', 'реализация', 'предприятие', 'обеспечение', 'базовый', 'развитие']"
1347,ДОЛЯ МУНИЦИПАЛЬНЫХ И ГОСУДАРСТВЕННЫХ ОБРАЗОВАТЕЛЬНЫХ ОРГАНИЗАЦИЙ ДОПОЛНИТЕЛЬНОГО ОБРАЗОВАНИЯ ДЕТЕЙ МАТЕРИАЛЬНО ТЕХНИЧЕСКАЯ БАЗА КОТОРЫХ ОБНОВЛЕНА В ОБЩЕМ КОЛИЧЕСТВЕ ТАКИХ ОРГАНИЗАЦИЙ,"['доля_NOUN', 'муниципальный_ADJ', 'государство_NOUN', 'образование_NOUN', 'организация_NOUN', 'дополнительный_ADJ', 'образование_NOUN', 'ребенок_NOUN', 'материально_ADV', 'технический_ADJ', 'база_NOUN', 'который_DET', 'обновление_NOUN', 'общий_ADJ', 'количество_NOUN', 'организация_NOUN']",1,"['обновление', 'организация', 'технический', 'база', 'система', 'реализация', 'предприятие', 'обеспечение', 'базовый', 'развитие']"
2134,ДОЛЯ МОЮ ДОПОЛНИТЕЛЬНОГО ОБРАЗОВАНИЯ ДЕТЕЙ МАТЕРИАЛЬНО ТЕХНИЧЕСКАЯ БАЗА КОТОРЫХ ОБНОВЛЕНА В ОБЩЕМ КОЛИЧЕСТВЕ ТАКИХ ОРГАНИЗАЦИЙ,"['доля_NOUN', 'дополнительный_ADJ', 'образование_NOUN', 'ребенок_NOUN', 'материально_ADV', 'технический_ADJ', 'база_NOUN', 'который_DET', 'обновление_NOUN', 'общий_ADJ', 'количество_NOUN', 'организация_NOUN']",1,"['обновление', 'организация', 'технический', 'база', 'система', 'реализация', 'предприятие', 'обеспечение', 'базовый', 'развитие']"
9845,ДОЛЯ УЧРЕЖДЕНИЙ ДОПОЛНИТЕЛЬНОГО ОБРАЗОВАНИЯ МАТЕРИАЛЬНО ТЕХНИЧЕСКАЯ БАЗА КОТОРЫХ ОБНОВЛЕНА В ОБЩЕМ КОЛИЧЕСТВЕ ТАКИХ УЧРЕЖДЕНИЙ,"['доля_NOUN', 'учреждение_NOUN', 'дополнительный_ADJ', 'образование_NOUN', 'материально_ADV', 'технический_ADJ', 'база_NOUN', 'который_DET', 'обновление_NOUN', 'общий_ADJ', 'количество_NOUN', 'учреждение_NOUN']",1,"['обновление', 'организация', 'технический', 'база', 'система', 'реализация', 'предприятие', 'обеспечение', 'базовый', 'развитие']"
12032,ДОЛЯ ДОПОЛНИТЕЛЬНОГО ОБРАЗОВАНИЯ ДЕТЕЙ МАТЕРИАЛЬНО ТЕХНИЧЕСКАЯ БАЗА КОТОРЫХ ОБНОВЛЕНА В ОБЩЕМ КОЛИЧЕСТВЕ ТАКИХ ОРГАНИЗАЦИЙ,"['доля_NOUN', 'дополнительный_ADJ', 'образование_NOUN', 'ребенок_NOUN', 'материально_ADV', 'технический_ADJ', 'база_NOUN', 'который_DET', 'обновление_NOUN', 'общий_ADJ', 'количество_NOUN', 'организация_NOUN']",1,"['обновление', 'организация', 'технический', 'база', 'система', 'реализация', 'предприятие', 'обеспечение', 'базовый', 'развитие']"
15049,ДОЛЯ МУНИЦИПАЛЬНЫХ ОБРАЗОВАТЕЛЬНЫХ ОРГАНИЗАЦИЙ ДОПОЛНИТЕЛЬНОГО ОБРАЗОВАНИЯ ДЕТЕЙ МАТЕРИАЛЬНО ТЕХНИЧЕСКАЯ БАЗА КОТОРЫХ ОБНОВЛЕНА В ОБЩЕМ КОЛИЧЕСТВЕ ТАКИХ ОРГАНИЗАЦИЙ,"['доля_NOUN', 'муниципальный_ADJ', 'образование_NOUN', 'организация_NOUN', 'дополнительный_ADJ', 'образование_NOUN', 'ребенок_NOUN', 'материально_ADV', 'технический_ADJ', 'база_NOUN', 'который_DET', 'обновление_NOUN', 'общий_ADJ', 'количество_NOUN', 'организация_NOUN']",1,"['обновление', 'организация', 'технический', 'база', 'система', 'реализация', 'предприятие', 'обеспечение', 'базовый', 'развитие']"
17519,ДОЛЯ МУНИЦИПАЛЬНЫХ ОБРАЗОВАТЕЛЬНЫХ ОРГАНИЗАЦИЙ ДОПОЛНИТЕЛЬНОГО ОБРАЗОВАНИЯ ДЕТЕЙ МАТЕРИАЛЬНО ТЕХНИЧЕСКАЯ БАЗА КОТОРЫХ ОБНОВЛЕНА В ОБЩЕМ КОЛИЧЕСТВЕ ТАКИХ ОРГАНИЗАЦИЙ,"['доля_NOUN', 'муниципальный_ADJ', 'образование_NOUN', 'организация_NOUN', 'дополнительный_ADJ', 'образование_NOUN', 'ребенок_NOUN', 'материально_ADV', 'технический_ADJ', 'база_NOUN', 'который_DET', 'обновление_NOUN', 'общий_ADJ', 'количество_NOUN', 'организация_NOUN']",1,"['обновление', 'организация', 'технический', 'база', 'система', 'реализация', 'предприятие', 'обеспечение', 'базовый', 'развитие']"
19603,УВЕЛИЧЕНИЕ ДОЛИ МОЮ ДОПОЛНИТЕЛЬНОГО ОБРАЗОВАНИЯ ДЕТЕЙ В КОТОРЫХ ПРОВЕДЕНЫ МЕРОПРИЯТИЯ ПО ОБНОВЛЕНИЮ МАТЕРИАЛЬНО ТЕХНИЧЕСКОЙ БАЗЫ С ДО,"['увеличение_NOUN', 'доля_NOUN', 'дополнительный_ADJ', 'образование_NOUN', 'ребенок_NOUN', 'который_DET', 'проводы_NOUN', 'мероприятие_NOUN', 'обновление_NOUN', 'материально_ADV', 'технический_ADJ', 'база_NOUN']",1,"['обновление', 'организация', 'технический', 'база', 'система', 'реализация', 'предприятие', 'обеспечение', 'базовый', 'развитие']"
21412,ДОЛЯ МУНИЦИПАЛЬНЫХ ОБРАЗОВАТЕЛЬНЫХ ОРГАНИЗАЦИЙ ДОПОЛНИТЕЛЬНОГО ОБРАЗОВАНИЯ ДЕТЕЙ МАТЕРИАЛЬНО ТЕХНИЧЕСКАЯ БАЗА КОТОРЫХ ОБНОВЛЕНА В ОБЩЕМ КОЛИЧЕСТВЕ ТАКИХ ОРГАНИЗАЦИЙ,"['доля_NOUN', 'муниципальный_ADJ', 'образование_NOUN', 'организация_NOUN', 'дополнительный_ADJ', 'образование_NOUN', 'ребенок_NOUN', 'материально_ADV', 'технический_ADJ', 'база_NOUN', 'который_DET', 'обновление_NOUN', 'общий_ADJ', 'количество_NOUN', 'организация_NOUN']",1,"['обновление', 'организация', 'технический', 'база', 'система', 'реализация', 'предприятие', 'обеспечение', 'базовый', 'развитие']"
23410,ДОЛЯ МОЮ ДОПОЛНИТЕЛЬНОГО ОБРАЗОВАНИЯ ДЕТЕЙ МАТЕРИАЛЬНО ТЕХНИЧЕСКАЯ БАЗА КОТОРЫХ ОБНОВЛЕНА В ОБЩЕМ КОЛИЧЕСТВЕ ТАКИХ ОРГАНИЗАЦИЙ,"['доля_NOUN', 'дополнительный_ADJ', 'образование_NOUN', 'ребенок_NOUN', 'материально_ADV', 'технический_ADJ', 'база_NOUN', 'который_DET', 'обновление_NOUN', 'общий_ADJ', 'количество_NOUN', 'организация_NOUN']",1,"['обновление', 'организация', 'технический', 'база', 'система', 'реализация', 'предприятие', 'обеспечение', 'базовый', 'развитие']"
26371,ДОЛЯ МУНИЦИПАЛЬНЫХ ОБРАЗОВАТЕЛЬНЫХ ОРГАНИЗАЦИЙ ДОПОЛНИТЕЛЬНОГО ОБРАЗОВАНИЯ ДЕТЕЙ РАЙОНА МАТЕРИАЛЬНО ТЕХНИЧЕСКАЯ БАЗА КОТОРЫХ ОБНОВЛЕНА В ОБЩЕМ КОЛИЧЕСТВЕ ТАКИХ ОРГАНИЗАЦИЙ,"['доля_NOUN', 'муниципальный_ADJ', 'образование_NOUN', 'организация_NOUN', 'дополнительный_ADJ', 'образование_NOUN', 'ребенок_NOUN', 'район_NOUN', 'материально_ADV', 'технический_ADJ', 'база_NOUN', 'который_DET', 'обновление_NOUN', 'общий_ADJ', 'количество_NOUN', 'организация_NOUN']",1,"['обновление', 'организация', 'технический', 'база', 'система', 'реализация', 'предприятие', 'обеспечение', 'базовый', 'развитие']"
1673,ДОЛЯ ОБУЧАЮЩИХСЯ УСПЕШНО ОСВОИВШИХ ДОПОЛНИТЕЛЬНЫЕ ОБРАЗОВАТЕЛЬНЫЕ ПРОГРАММЫ В ОРГАНИЗАЦИЯХ ДОПОЛНИТЕЛЬНОГО ОБРАЗОВАНИЯ,"['доля_NOUN', 'обучающийся_NOUN', 'успешно_ADV', 'осваивать_VERB', 'дополнительный_ADJ', 'образование_NOUN', 'программа_NOUN', 'организация_NOUN', 'дополнительный_ADJ', 'образование_NOUN']",2,"['обучение', 'обучающийся', 'успешно', 'осваивать', 'вуз', 'подготовка', 'программа', 'образовательный', 'обучаемый', 'образование']"
5911,ДОЛЯ ОБУЧАЮЩИХСЯ УСПЕШНО ОСВОИВШИХ ДОПОЛНИТЕЛЬНЫЕ ОБРАЗОВАТЕЛЬНЫЕ ПРОГРАММЫ,"['доля_NOUN', 'обучающийся_NOUN', 'успешно_ADV', 'осваивать_VERB', 'дополнительный_ADJ', 'образование_NOUN', 'программа_NOUN']",2,"['обучение', 'обучающийся', 'успешно', 'осваивать', 'вуз', 'подготовка', 'программа', 'образовательный', 'обучаемый', 'образование']"
7477,ДОЛЯ ОБУЧАЮЩИХСЯ УСПЕШНО ОСВОИВШИХ ДОПОЛНИТЕЛЬНЫЕ ОБРАЗОВАТЕЛЬНЫЕ ПРОГРАММЫ В МУНИЦИПАЛЬНЫХ ОБРАЗОВАТЕЛЬНЫХ ОРГАНИЗАЦИЯХ,"['доля_NOUN', 'обучающийся_NOUN', 'успешно_ADV', 'осваивать_VERB', 'дополнительный_ADJ', 'образование_NOUN', 'программа_NOUN', 'муниципальный_ADJ', 'образование_NOUN', 'организация_NOUN']",2,"['обучение', 'обучающийся', 'успешно', 'осваивать', 'вуз', 'подготовка', 'программа', 'образовательный', 'обучаемый', 'образование']"
8712,ДОЛЯ ОБУЧАЮЩИХСЯ УСПЕШНО ОСВОИВШИХ ДОПОЛНИТЕЛЬНЫЕ ОБРАЗОВАТЕЛЬНЫЕ ПРОГРАММЫ В МУНИЦИПАЛЬНЫХ ОБРАЗОВАТЕЛЬНЫХ ОРГАНИЗАЦИЯХ,"['доля_NOUN', 'обучающийся_NOUN', 'успешно_ADV', 'осваивать_VERB', 'дополнительный_ADJ', 'образование_NOUN', 'программа_NOUN', 'муниципальный_ADJ', 'образование_NOUN', 'организация_NOUN']",2,"['обучение', 'обучающийся', 'успешно', 'осваивать', 'вуз', 'подготовка', 'программа', 'образовательный', 'обучаемый', 'образование']"
12483,ДОЛЯ ОБУЧАЮЩИХСЯ УСПЕШНО ОСВОИВШИХ ДОПОЛНИТЕЛЬНЫЕ ОБРАЗОВАТЕЛЬНЫЕ ПРОГРАММЫ В ОРГАНИЗАЦИЯХ ДОПОЛНИТЕЛЬНОГО ОБРАЗОВАНИЯ,"['доля_NOUN', 'обучающийся_NOUN', 'успешно_ADV', 'осваивать_VERB', 'дополнительный_ADJ', 'образование_NOUN', 'программа_NOUN', 'организация_NOUN', 'дополнительный_ADJ', 'образование_NOUN']",2,"['обучение', 'обучающийся', 'успешно', 'осваивать', 'вуз', 'подготовка', 'программа', 'образовательный', 'обучаемый', 'образование']"
15613,ДОЛЯ ОБУЧАЮЩИХСЯ УСПЕШНО ОСВОИВШИХ ДОПОЛНИТЕЛЬНЫЕ ОБРАЗОВАТЕЛЬНЫЕ ПРОГРАММЫ В МУНИЦИПАЛЬНЫХ ОБРАЗОВАТЕЛЬНЫХ ОРГАНИЗАЦИЯХ,"['доля_NOUN', 'обучающийся_NOUN', 'успешно_ADV', 'осваивать_VERB', 'дополнительный_ADJ', 'образование_NOUN', 'программа_NOUN', 'муниципальный_ADJ', 'образование_NOUN', 'организация_NOUN']",2,"['обучение', 'обучающийся', 'успешно', 'осваивать', 'вуз', 'подготовка', 'программа', 'образовательный', 'обучаемый', 'образование']"
19354,ДОЛЯ ОБУЧАЮЩИХСЯ УСПЕШНО ОСВОИВШИХ ДОПОЛНИТЕЛЬНЫЕ ОБРАЗОВАТЕЛЬНЫЕ ПРОГРАММЫ В ГОСУДАРСТВЕННЫХ ОБРАЗОВАТЕЛЬНЫХ ОРГАНИЗАЦИЯХ,"['доля_NOUN', 'обучающийся_NOUN', 'успешно_ADV', 'осваивать_VERB', 'дополнительный_ADJ', 'образование_NOUN', 'программа_NOUN', 'государство_NOUN', 'образование_NOUN', 'организация_NOUN']",2,"['обучение', 'обучающийся', 'успешно', 'осваивать', 'вуз', 'подготовка', 'программа', 'образовательный', 'обучаемый', 'образование']"
20973,ДОЛЯ ОБУЧАЮЩИХСЯ УСПЕШНО ОСВОИВШИХ ДОПОЛНИТЕЛЬНЫЕ ОБРАЗОВАТЕЛЬНЫЕ ПРОГРАММЫ В МУНИЦИПАЛЬНЫХ ОБРАЗОВАТЕЛЬНЫХ ОРГАНИЗАЦИЯХ,"['доля_NOUN', 'обучающийся_NOUN', 'успешно_ADV', 'осваивать_VERB', 'дополнительный_ADJ', 'образование_NOUN', 'программа_NOUN', 'муниципальный_ADJ', 'образование_NOUN', 'организация_NOUN']",2,"['обучение', 'обучающийся', 'успешно', 'осваивать', 'вуз', 'подготовка', 'программа', 'образовательный', 'обучаемый', 'образование']"
24361,ДОЛЯ ОБУЧАЮЩИХСЯ УСПЕШНО ОСВОИВШИХ ДОПОЛНИТЕЛЬНЫЕ ОБРАЗОВАТЕЛЬНЫЕ ПРОГРАММЫ В МУНИЦИПАЛЬНЫХ ОБРАЗОВАТЕЛЬНЫХ ОРГАНИЗАЦИЯХ,"['доля_NOUN', 'обучающийся_NOUN', 'успешно_ADV', 'осваивать_VERB', 'дополнительный_ADJ', 'образование_NOUN', 'программа_NOUN', 'муниципальный_ADJ', 'образование_NOUN', 'организация_NOUN']",2,"['обучение', 'обучающийся', 'успешно', 'осваивать', 'вуз', 'подготовка', 'программа', 'образовательный', 'обучаемый', 'образование']"
27198,ДОЛЯ ОБУЧАЮЩИХСЯ УСПЕШНО ОСВОИВШИХ ДОПОЛНИТЕЛЬНЫЕ ОБРАЗОВАТЕЛЬНЫЕ ПРОГРАММЫ В ОБРАЗОВАТЕЛЬНЫХ ОРГАНИЗАЦИЯХ,"['доля_NOUN', 'обучающийся_NOUN', 'успешно_ADV', 'осваивать_VERB', 'дополнительный_ADJ', 'образование_NOUN', 'программа_NOUN', 'образование_NOUN', 'организация_NOUN']",2,"['обучение', 'обучающийся', 'успешно', 'осваивать', 'вуз', 'подготовка', 'программа', 'образовательный', 'обучаемый', 'образование']"
29014,ДОЛЯ ОБУЧАЮЩИХСЯ УСПЕШНО ОСВОИВШИХ ДОПОЛНИТЕЛЬНЫЕ ОБРАЗОВАТЕЛЬНЫЕ ПРОГРАММЫ В ОРГАНИЗАЦИЯХ ДОПОЛНИТЕЛЬНОГО ОБРАЗОВАНИЯ,"['доля_NOUN', 'обучающийся_NOUN', 'успешно_ADV', 'осваивать_VERB', 'дополнительный_ADJ', 'образование_NOUN', 'программа_NOUN', 'организация_NOUN', 'дополнительный_ADJ', 'образование_NOUN']",2,"['обучение', 'обучающийся', 'успешно', 'осваивать', 'вуз', 'подготовка', 'программа', 'образовательный', 'обучаемый', 'образование']"
3693,ДОЛЯ ДЕТЕЙ В ВОЗРАСТЕ ЛЕТ ОХВАЧЕННЫХ ПРОГРАММАМИ ДОПОЛНИТЕЛЬНОГО ОБРАЗОВАНИЯ ОТ ОБЩЕГО КОЛИЧЕСТВА ДЕТЕЙ В ВОЗРАСТЕ ЛЕТ ПРОЖИВАЮЩИХ НА ТЕРРИТОРИИ ГОРОДСКОГО ОКРУГА ГОРОД ВОЛЖСК,"['доля_NOUN', 'ребенок_NOUN', 'возраст_NOUN', 'год_NOUN', 'охватывать_VERB', 'программа_NOUN', 'дополнительный_ADJ', 'образование_NOUN', 'общий_ADJ', 'количество_NOUN', 'ребенок_NOUN', 'возраст_NOUN', 'год_NOUN', 'проживание_NOUN', 'территория_NOUN', 'город_NOUN', 'округ_NOUN', 'город_NOUN']",3,"['территория', 'проживание', 'регион', 'население', 'район', 'расселение', 'город', 'тыс', 'численность', 'община']"
9037,ДОЛЯ ДЕТЕЙ И МОЛОДЁЖИ В ВОЗРАСТЕ ЛЕТ ОХВАЧЕННЫХ ОБРАЗОВАТЕЛЬНЫМИ ПРОГРАММАМИ ДОПОЛНИТЕЛЬНОГО ОБРАЗОВАНИЯ В ОБЩЕЙ ЧИСЛЕННОСТИ ДЕТЕЙ И МОЛОДЕЖИ В ВОЗРАСТЕ ЛЕТ ПРОЖИВАЮЩИХ НА ТЕРРИТОРИИ РАЙОНА,"['доля_NOUN', 'ребенок_NOUN', 'молодежь_NOUN', 'возраст_NOUN', 'год_NOUN', 'охватывать_VERB', 'образование_NOUN', 'программа_NOUN', 'дополнительный_ADJ', 'образование_NOUN', 'общий_ADJ', 'численность_NOUN', 'ребенок_NOUN', 'молодежь_NOUN', 'возраст_NOUN', 'год_NOUN', 'проживание_NOUN', 'территория_NOUN', 'район_NOUN']",3,"['территория', 'проживание', 'регион', 'население', 'район', 'расселение', 'город', 'тыс', 'численность', 'община']"
